id,#,S,PLAYER,PO,MIN,PTS,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,OR,DR,TR,AS,TO,ST,BS,BSR,F,FD,EFF
8587,0,-,橋本 竜馬,PG,16:42,2,0,1,0.0%,0,1,0.0%,2,2,100.0%,0,1,1,2,1,0,0,0,3,1,1
20025,1,-,ナナー ダニエル弾,PF,00:00,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0,0
8506,3,-,牧 全,SG/SF,00:00,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0,0
18148,4,〇,寺園 脩斗,PG,23:18,17,6,8,75.0%,1,1,100.0%,4,4,100.0%,1,1,2,7,0,1,0,0,4,2,23
9392,5,〇,ダニエル・ミラー,C,23:01,4,2,4,50.0%,0,0,-,0,2,0.0%,3,5,8,1,0,1,3,0,0,1,14
20031,7,-,中野 司,SG/SF,22:00,13,4,7,57.1%,3,5,60.0%,2,3,66.7%,1,1,2,0,0,0,0,0,2,2,11
8509,11,-,桜井 良太,SF,05:19,0,0,1,0.0%,0,1,0.0%,0,0,-,0,0,0,1,0,1,0,0,2,0,-1
20003,15,-,玉木 祥護,SF/PF,00:00,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0,0
30437,17,〇,山口 颯斗,SG/SF,26:55,6,2,8,25.0%,2,3,66.7%,0,0,-,0,5,5,2,0,0,0,1,5,0,1
5100000053,21,〇,ショーン・ロング,C/PF,35:01,44,15,25,60.0%,0,0,-,14,14,100.0%,5,5,10,3,2,1,1,3,1,12,55
26913,24,-,デモン・ブルックス,PF,21:59,17,5,10,50.0%,0,1,0.0%,7,8,87.5%,2,7,9,3,2,1,0,1,1,5,25
15818,25,〇,葛原 大智,SG/SF,25:45,3,1,6,16.7%,1,6,16.7%,0,0,-,0,1,1,1,1,1,0,0,2,0,-2
,,,TEAM / COACHES,,,0,0,0,-,0,0,-,0,0,-,2,1,3,0,1,0,0,0,0,0,0
,,,合計,,200:00,106,35,70,50.0%,7,18,38.9%,29,33,87.9%,14,27,41,20,7,6,4,5,20,23,129
