id,#,S,PLAYER,PO,MIN,PTS,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,OR,DR,TR,AS,TO,ST,BS,BSR,F,FD,EFF
51000119,2,-,加藤 嵩都,PG,00:00,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0,0
8784,3,-,ファイ サンバ,C,07:00,0,0,1,0.0%,0,1,0.0%,0,0,-,0,0,0,0,0,0,0,0,3,1,-3
30462,5,〇,磯野 寛晃,SG/SF,19:44,4,2,8,25.0%,0,1,0.0%,0,0,-,4,2,6,1,0,2,1,2,5,1,2
10883,6,-,柿内 輝心,PG,00:00,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0,0
32989,8,-,LJ・ピーク,SF,18:07,17,7,11,63.6%,1,2,50.0%,2,4,50.0%,0,3,3,1,1,1,0,0,0,4,19
15750,12,〇,木田 貴明,SF,31:58,16,6,17,35.3%,1,6,16.7%,3,3,100.0%,1,4,5,3,1,1,0,0,0,3,16
20036,14,-,本村 亮輔,SG,21:18,6,2,4,50.0%,1,1,100.0%,1,1,100.0%,0,2,2,0,0,1,0,0,1,3,9
5100000019,18,-,藤澤 尚之,PG,04:39,3,1,1,100.0%,1,1,100.0%,0,0,-,0,1,1,0,1,0,0,0,1,0,2
20037,24,〇,佐々木 隆成,PG/SG,35:21,2,1,7,14.3%,0,2,0.0%,0,0,-,0,1,1,10,2,0,0,0,1,0,4
33038,25,〇,ジョーダン・ハミルトン,SF/PF,33:29,26,11,23,47.8%,2,11,18.2%,2,3,66.7%,3,12,15,6,0,1,0,0,2,3,36
30443,27,-,ウィタカ ケンタ,C/PF,00:00,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0,0
18442,34,〇,ベンジャミン・ローソン,C/PF,28:24,11,4,9,44.4%,0,0,-,3,5,60.0%,4,6,10,3,0,1,2,1,1,5,23
,,,TEAM / COACHES,,,0,0,0,-,0,0,-,0,0,-,3,1,4,0,0,0,0,0,0,0,0
,,,合計,,200:00,85,34,81,42.0%,6,25,24.0%,11,16,68.8%,15,32,47,24,5,7,3,3,14,20,112
