id,#,S,PLAYER,PO,MIN,PTS,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,OR,DR,TR,AS,TO,ST,BS,BSR,F,FD,EFF
5100000093,1,-,ホアン・ゴメス・デ・リアノ,08:09,0,0,4,0.0%,0,1,0.0%,0,0,-,0,1,1,3,1,0,0,1,1,1,-2,
30397,2,〇,栗原 翼,PG/SG,24:39,7,3,9,33.3%,1,3,33.3%,0,0,-,0,0,0,6,3,0,0,1,1,2,4
5100000090,3,-,マーク・バートン,PG/SG,16:12,0,0,3,0.0%,0,1,0.0%,0,0,-,1,1,2,2,0,1,0,0,2,2,2
9431,7,〇,ジョシュア・クロフォード,C,26:04,4,2,8,25.0%,0,2,0.0%,0,0,-,1,10,11,3,2,1,1,1,3,2,10
19999,10,-,ビリシベ 実会,SF,00:00,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0,0
8537,13,〇,坂井 レオ,C/PF,05:39,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0,0
18478,14,-,久岡 幸太郎,PG,21:01,8,3,6,50.0%,2,4,50.0%,0,0,-,1,0,1,2,0,0,0,0,1,1,8
9064,21,-,増子 匠,SG,10:48,4,2,6,33.3%,0,2,0.0%,0,0,-,0,1,1,1,2,1,0,0,2,1,0
5100000091,22,〇,パット・アンドレー,PF,30:31,3,1,3,33.3%,0,1,0.0%,1,2,50.0%,1,8,9,1,1,0,1,0,1,1,10
30441,24,〇,髙木 慎哉,SG,33:32,20,6,12,50.0%,5,9,55.6%,3,4,75.0%,3,3,6,0,0,0,0,0,1,2,20
5100000092,25,-,マーク エディ・ノエリア,C/PF,23:25,18,9,15,60.0%,0,0,-,0,2,0.0%,3,3,6,2,1,3,1,1,2,3,21
51000099,27,-,山ノ内 勇登 ウィリアムズ,PF,00:00,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0,0
,,,TEAM / COACHES,,,0,0,0,-,0,0,-,0,0,-,2,3,5,0,0,0,0,0,0,0,0
,,,合計,,200:00,64,26,66,39.4%,8,23,34.8%,4,8,50.0%,12,30,42,20,10,6,3,4,14,15,78
