id,#,S,PLAYER,PO,MIN,PTS,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,OR,DR,TR,AS,TO,ST,BS,BSR,F,FD,EFF
8587,0,-,橋本 竜馬,PG,15:55,4,0,5,0.0%,0,3,0.0%,4,4,100.0%,0,1,1,2,3,2,0,1,3,3,0
20025,1,-,ナナー ダニエル弾,PF,00:00,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0,0
8506,3,-,牧 全,SG/SF,12:58,2,1,1,100.0%,0,0,-,0,0,-,1,0,1,0,0,1,0,0,1,0,3
18148,4,〇,寺園 脩斗,PG,27:58,7,2,6,33.3%,0,2,0.0%,3,4,75.0%,0,3,3,6,2,0,0,0,2,3,10
9392,5,-,ダニエル・ミラー,C,11:34,2,1,4,25.0%,0,0,-,0,0,-,1,1,2,1,0,1,1,0,1,1,4
20031,7,〇,中野 司,SG/SF,14:31,7,2,4,50.0%,2,4,50.0%,1,1,100.0%,0,4,4,3,1,1,0,0,4,1,9
8509,11,-,桜井 良太,SF,00:00,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0,0
20003,15,-,玉木 祥護,SF/PF,00:00,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0,0
30437,17,〇,山口 颯斗,SG/SF,24:21,3,1,8,12.5%,1,4,25.0%,0,0,-,0,2,2,1,0,0,1,1,4,0,-5
5100000053,21,〇,ショーン・ロング,C/PF,35:02,27,10,18,55.6%,0,1,0.0%,7,8,87.5%,7,8,15,0,2,1,1,1,2,7,37
26913,24,〇,デモン・ブルックス,PF,33:24,9,4,9,44.4%,1,3,33.3%,0,0,-,0,7,7,1,1,0,1,0,3,2,10
15818,25,-,葛原 大智,SG/SF,24:17,8,3,6,50.0%,1,2,50.0%,1,4,25.0%,1,2,3,2,0,0,0,0,2,2,6
,,,TEAM / COACHES,,,0,0,0,-,0,0,-,0,0,-,1,5,6,0,2,0,0,0,0,0,0
,,,合計,,200:00,69,24,61,39.3%,5,19,26.3%,16,21,76.2%,11,33,44,16,11,6,4,3,22,19,78
