id,#,S,PLAYER,PO,MIN,PTS,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,OR,DR,TR,AS,TO,ST,BS,BSR,F,FD,EFF
15852,0,〇,ジャマリ・トレイラー,19:52,13,5,11,45.5%,0,0,-,3,3,100.0%,1,2,3,1,1,1,1,1,1,2,12,
8608,1,-,トーマス・ケネディ,SF/PF,22:20,11,3,11,27.3%,1,4,25.0%,4,4,100.0%,1,3,4,0,2,2,1,0,3,2,7
8534,2,-,朝山 正悟,SG/SF,26:15,9,3,7,42.9%,3,4,75.0%,0,0,-,1,1,2,1,2,0,0,0,2,1,5
8839,3,〇,岡本 飛竜,PG,12:30,0,0,0,-,0,0,-,0,0,-,0,1,1,3,2,0,0,0,1,3,4
32995,5,〇,アイザイア・マーフィー,PG/SG,22:33,13,5,10,50.0%,3,5,60.0%,0,0,-,0,2,2,1,0,0,0,0,1,0,10
18432,8,〇,グレゴリー・エチェニケ,C/PF,37:48,17,6,12,50.0%,0,0,-,5,5,100.0%,3,13,16,1,1,0,3,0,2,4,32
12454,21,-,田渡 凌,PG,23:29,6,1,3,33.3%,0,1,0.0%,4,4,100.0%,1,4,5,6,0,1,0,1,1,2,16
8528,24,〇,田中 成也,SG,31:12,3,1,6,16.7%,1,4,25.0%,0,0,-,0,2,2,1,3,0,0,1,4,1,-6
8582,25,-,荒尾 岳,PF,00:00,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0,0
9348,30,-,古野 拓巳,PG,04:01,0,0,0,-,0,0,-,0,0,-,0,0,0,1,1,0,0,0,1,1,0
8470,55,-,谷口 大智,C/PF,00:00,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0,0
22491,77,-,森山 修斗,SF,00:00,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0,0
