id,#,S,PLAYER,PO,MIN,PTS,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,OR,DR,TR,AS,TO,ST,BS,BSR,F,FD,DUNK,EFF
9277,3,-,髙橋 理輝,PG,00:00,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0
9278,5,-,土井 邦彦,SF,00:00,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0
9279,8,-,五十嵐 貴志,PF,00:00,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0
9280,9,-,足立 尚也,SF,00:00,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0
9281,15,〇,落合 恭兵,PF,25:30,6,1,6,16.7%,0,0,-,4,4,100.0%,2,2,4,2,1,0,0,1,4,0,0,6
9282,17,-,石原 裕貴,PG,00:00,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0
9283,22,〇,小阪 彰久,C,18:53,2,1,4,25.0%,0,0,-,0,2,0.0%,2,4,6,1,0,2,0,0,4,0,0,6
9284,28,-,熊谷 慎也,C,00:00,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0
9285,33,〇,藤田 俊祐,SF,40:00,19,7,17,41.2%,0,2,0.0%,5,6,83.3%,1,3,4,1,0,1,0,2,4,0,0,14
9286,34,-,加藤 慧,SG,31:55,15,6,13,46.2%,2,6,33.3%,1,2,50.0%,2,4,6,2,1,2,0,1,3,0,0,16
9287,37,〇,渡邊 拓実,PG,12:47,0,0,0,-,0,0,-,0,0,-,0,4,4,1,0,0,0,0,3,0,0,5
9288,39,-,梅津 敬介,C,35:37,20,8,17,47.1%,2,4,50.0%,2,4,50.0%,3,4,7,1,3,1,0,0,2,0,0,15
9289,55,〇,熊澤 恭平,SG,35:18,14,6,16,37.5%,1,5,20.0%,1,1,100.0%,0,6,6,6,2,1,0,0,1,0,0,15
9290,76,-,合瀬 教成,SG,00:00,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0
,,,TEAM / COACHES,,,0,0,0,-,0,0,-,0,0,-,3,1,4,0,2,0,0,0,0,0,0,2
,,,合計,,200:00,76,29,73,39.7%,5,17,29.4%,13,19,68.4%,13,28,41,14,9,7,0,4,21,0,0,79
